character_name,create_date,cube_type,miracle_time_flag,item_equip_part,item_level,target_item,potential_option_grade,additional_potential_option_grade,before_potential_options,before_additional_potential_options,after_potential_options,after_additional_potential_options
원기의공백,2023-01-04T19:27:54+09:00,장인의 큐브,이벤트 적용되지 않음,신발,140,펜살리르 스키퍼부츠,레어,노멀,"[{'value': '점프력 : +8', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'STR : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
원기의공백,2023-01-04T19:27:52+09:00,장인의 큐브,이벤트 적용되지 않음,신발,140,펜살리르 스키퍼부츠,레어,노멀,"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '점프력 : +4', 'grade': '노멀'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': '점프력 : +8', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'STR : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-04T19:27:50+09:00,장인의 큐브,이벤트 적용되지 않음,신발,140,펜살리르 스키퍼부츠,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '점프력 : +4', 'grade': '노멀'}]",[],"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '점프력 : +4', 'grade': '노멀'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-04T19:27:49+09:00,장인의 큐브,이벤트 적용되지 않음,신발,140,펜살리르 스키퍼부츠,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': 'DEX : +12', 'grade': '레어'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '점프력 : +4', 'grade': '노멀'}]",[]
원기의공백,2023-01-04T19:27:47+09:00,장인의 큐브,이벤트 적용되지 않음,신발,140,펜살리르 스키퍼부츠,레어,노멀,"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '이동속도 : +4', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': 'DEX : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:52:00+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:51:58+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:51:56+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:51:55+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:51:53+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:51:51+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:51:49+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:51:47+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-05T01:51:46+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,고귀한 이피아의 반지,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
원기의야망,2023-01-07T00:03:02+09:00,장인의 큐브,이벤트 적용되지 않음,보조무기,100,블랙 샤이니 브레이슬릿,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
원기의야망,2023-01-07T00:03:01+09:00,장인의 큐브,이벤트 적용되지 않음,보조무기,100,블랙 샤이니 브레이슬릿,에픽,노멀,"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[]
원기의야망,2023-01-07T00:02:59+09:00,장인의 큐브,이벤트 적용되지 않음,보조무기,100,블랙 샤이니 브레이슬릿,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[],"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 5레벨 중독효과 적용', 'grade': '레어'}]",[]
원기의야망,2023-01-07T00:02:57+09:00,장인의 큐브,이벤트 적용되지 않음,보조무기,100,블랙 샤이니 브레이슬릿,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 빙결효과 적용', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[]
원기의야망,2023-01-07T00:02:56+09:00,장인의 큐브,이벤트 적용되지 않음,보조무기,100,블랙 샤이니 브레이슬릿,에픽,노멀,"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 빙결효과 적용', 'grade': '레어'}]",[]
원기의야망,2023-01-07T00:02:54+09:00,장인의 큐브,이벤트 적용되지 않음,보조무기,100,블랙 샤이니 브레이슬릿,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': '공격 시 3% 확률로 28의 MP 회복', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:45+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,매커네이터 펜던트,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:43+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,매커네이터 펜던트,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:41+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,매커네이터 펜던트,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:25+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:23+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:21+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:19+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': 'LUK : +6%', 'grade': '에픽'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:17+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': 'LUK : +6%', 'grade': '에픽'}]",[]
원기의공백,2023-01-09T03:18:14+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '방어력 : +3%', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:13+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '방어력 : +3%', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:11+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:18:09+09:00,수상한 큐브,이벤트 적용되지 않음,눈장식,135,블랙빈 마크,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:17:51+09:00,수상한 큐브,이벤트 적용되지 않음,신발,140,펜살리르 스키퍼부츠,에픽,노멀,"[{'value': '피격 시 30% 확률로 51의 데미지 무시', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:17:49+09:00,수상한 큐브,이벤트 적용되지 않음,신발,140,펜살리르 스키퍼부츠,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '점프력 : +8', 'grade': '레어'}]",[],"[{'value': '피격 시 30% 확률로 51의 데미지 무시', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:17:45+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,카오스 혼테일의 목걸이,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:17:44+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,카오스 혼테일의 목걸이,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:17:42+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,카오스 혼테일의 목걸이,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:17:40+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,카오스 혼테일의 목걸이,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:17:38+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,카오스 혼테일의 목걸이,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:16:25+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '방어력 : +110', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '최대 HP : +110', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:16:23+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '방어력 : +110', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '방어력 : +110', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:16:22+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '방어력 : +110', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:16:20+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:16:18+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,에픽,노멀,"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[]
원기의공백,2023-01-09T03:16:16+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '4초 당 22의 HP 회복', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:16:15+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '최대 HP : +110', 'grade': '레어'}, {'value': '방어력 : +55', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '4초 당 22의 HP 회복', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:16:13+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': '최대 MP : +55', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +110', 'grade': '레어'}, {'value': '방어력 : +55', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:16:09+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '방어력 : +110', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': '최대 MP : +55', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:16:07+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '방어력 : +55', 'grade': '노멀'}, {'value': '방어력 : +55', 'grade': '노멀'}]",[],"[{'value': '방어력 : +110', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:16:06+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '최대 HP : +110', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '방어력 : +55', 'grade': '노멀'}, {'value': '방어력 : +55', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:16:04+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '최대 HP : +110', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +110', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:16:02+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +110', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:16:00+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:15:59+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:15:57+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:15:55+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[],"[{'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:15:53+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': 'INT : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': '방어력 : +55', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:15:52+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[],"[{'value': 'INT : +12', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': '방어력 : +55', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:15:50+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': '최대 MP : +110', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[]
원기의공백,2023-01-09T03:15:48+09:00,수상한 큐브,이벤트 적용되지 않음,반지,110,실버블라썸 링,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '방어력 : +55', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +110', 'grade': '레어'}, {'value': '최대 MP : +55', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[]
